id	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
ERR4613428	2021-09-24 18:03:07	2021-09-24 21:33:26	336006	164642940	336006	490	88		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613428/ERR4613428.lite.1	ERX4542511	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087650	SAMEA7329124	simple	1118232	root metagenome	SAMEA7329124							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	040B5860BB997E00BAB737393BA03275	E556597BD21A28164E3786D5F0302B18
ERR4613429	2021-09-24 18:03:07	2021-09-24 21:34:07	326374	159923260	326374	490	85		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613429/ERR4613429.lite.1	ERX4542512	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087651	SAMEA7329125	simple	1118232	root metagenome	SAMEA7329125							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	7681E504E3A82929B5D9AFF5DDC58950	E1DD31B4CA5F373EA3201A816B779077
ERR4613430	2021-09-24 18:03:07	2021-09-24 21:37:01	343299	168216510	343299	490	89		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613430/ERR4613430.lite.1	ERX4542513	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087652	SAMEA7329126	simple	1118232	root metagenome	SAMEA7329126							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	C3859D136352B3D536C01B477FB78FF8	87829BF93D16EAAA0796336D0CCA784D
ERR4613431	2021-09-24 18:03:07	2021-09-24 21:35:07	410297	201045530	410297	490	108		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613431/ERR4613431.lite.1	ERX4542514	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087653	SAMEA7329127	simple	1118232	root metagenome	SAMEA7329127							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	38056E10E72CC0500B0CB94418A114BF	155969ED971A832FB9419DB7638E902D
ERR4613432	2021-09-24 18:03:07	2021-09-24 21:36:01	665390	326041100	665390	490	175		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613432/ERR4613432.lite.1	ERX4542515	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087654	SAMEA7329128	simple	1118232	root metagenome	SAMEA7329128							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	F3B01118CC5087504273672FA97242F8	327C7B038E26C0725CB7865722BF2604
ERR4613433	2021-09-24 18:03:07	2021-09-24 21:34:56	367585	180116650	367585	490	97		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613433/ERR4613433.lite.1	ERX4542516	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087655	SAMEA7329129	simple	1118232	root metagenome	SAMEA7329129							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	516AE22DFFEC818E8F3B103B806CAAC3	8C61C377674538ADF5C45E5463776068
ERR4613434	2021-09-24 18:03:07	2021-09-24 21:34:26	305049	149474010	305049	490	79		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613434/ERR4613434.lite.1	ERX4542517	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087656	SAMEA7329130	simple	1118232	root metagenome	SAMEA7329130							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	D978321C97128062811E1B884DFBC45C	2C3CFDBC1DE85501F76C69744047D089
ERR4613435	2021-09-24 18:03:07	2021-09-24 21:36:10	497270	243662300	497270	490	131		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613435/ERR4613435.lite.1	ERX4542518	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087657	SAMEA7329131	simple	1118232	root metagenome	SAMEA7329131							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	FA91DB6F95DFADC30890718B3CD7D652	CA1B85B355F9608274BE09D0314CEF18
ERR4613436	2021-09-24 18:03:07	2021-09-24 21:35:36	354596	173752040	354596	490	93		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613436/ERR4613436.lite.1	ERX4542519	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087658	SAMEA7329132	simple	1118232	root metagenome	SAMEA7329132							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	00A4D02C33AD8A4D8BE252C0FE68F630	410AB0466CB184438CD24D7EB1887723
ERR4613437	2021-09-24 18:03:07	2021-09-24 21:34:10	177723	87084270	177723	490	47		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613437/ERR4613437.lite.1	ERX4542520	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087659	SAMEA7329133	simple	410658	soil metagenome	SAMEA7329133							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	F932707E8BF3F530A62648AD35D11C23	73A2E27C75C050EA7E2073E8487E8854
ERR4613438	2021-09-24 18:03:07	2021-09-24 21:33:44	311887	152824630	311887	490	82		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613438/ERR4613438.lite.1	ERX4542521	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087660	SAMEA7329134	simple	1118232	root metagenome	SAMEA7329134							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	C52059B79EA1E32A2FE078A48EE3814E	12CC5445C392D2308B62993D32DC8441
ERR4613439	2021-09-24 18:03:07	2021-09-24 21:32:36	291918	143039820	291918	490	77		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613439/ERR4613439.lite.1	ERX4542522	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087661	SAMEA7329135	simple	1118232	root metagenome	SAMEA7329135							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	4C1AAEA452D3DC4B940D2C075B9492E4	E4B47F692B3508DF6F2AF0FCEC9B7122
ERR4613440	2021-09-24 18:03:07	2021-09-24 21:36:04	363189	177962610	363189	490	96		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613440/ERR4613440.lite.1	ERX4542523	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087662	SAMEA7329136	simple	1118232	root metagenome	SAMEA7329136							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	BE3CA2A784FC1C086C3FDEBEF924D368	4108073627BEFF9F62356C8DD9656C86
ERR4613441	2021-09-24 18:03:07	2021-09-24 21:33:43	273131	133834190	273131	490	72		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613441/ERR4613441.lite.1	ERX4542524	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087663	SAMEA7329137	simple	1118232	root metagenome	SAMEA7329137							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	B841DE64A96D056B29728AAEC341CDFC	F9B5280C9AEE2FC131AED1101DB7FE94
ERR4613442	2021-09-24 18:03:08	2021-09-24 21:36:33	272967	133753830	272967	490	71		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613442/ERR4613442.lite.1	ERX4542525	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087664	SAMEA7329138	simple	1118232	root metagenome	SAMEA7329138							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	CFD8DA2833B70F2DD4DD892C2F8BF22E	939F671106D0ECA7BEBE6F7FD08820CF
ERR4613443	2021-09-24 18:03:08	2021-09-24 21:34:45	384430	188370700	384430	490	101		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613443/ERR4613443.lite.1	ERX4542526	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087665	SAMEA7329139	simple	1118232	root metagenome	SAMEA7329139							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	D1C4FC8FB78E8F2A91245806BCB8BA2E	3F12FFFDB9F093C0E5511BE7C21FE24A
ERR4613444	2021-09-24 18:03:08	2021-09-24 21:36:25	371002	181790980	371002	490	98		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613444/ERR4613444.lite.1	ERX4542527	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087666	SAMEA7329140	simple	1118232	root metagenome	SAMEA7329140							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	1B87387952842A246B5CE99B4B477F67	E2C1BA46417A4C2F47A670084C0582A5
ERR4613445	2021-09-24 18:03:08	2021-09-24 21:34:05	354362	173637380	354362	490	93		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613445/ERR4613445.lite.1	ERX4542528	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087667	SAMEA7329141	simple	1118232	root metagenome	SAMEA7329141							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	39E4C9FF31668916B9E03BB399D1CDCE	61589E13ECBB3088209440332D0DC50F
ERR4613446	2021-09-24 18:03:08	2021-09-24 21:37:06	351266	172120340	351266	490	92		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613446/ERR4613446.lite.1	ERX4542529	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087668	SAMEA7329142	simple	1118232	root metagenome	SAMEA7329142							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	676CACB1E583B1EDEB2527F26EB47A04	3E14F150F7C283145E7178CBD3C30D5F
ERR4613447	2021-09-24 18:03:08	2021-09-24 21:35:57	471254	230914460	471254	490	124		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613447/ERR4613447.lite.1	ERX4542530	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087669	SAMEA7329143	simple	1118232	root metagenome	SAMEA7329143							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	CA6FB36C0D6D9AF03FE7FABC347FB774	CEC5B805B2CACCCCC5EF62B4D2123296
ERR4613448	2021-09-24 18:03:08	2021-09-24 21:34:53	377783	185113670	377783	490	99		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613448/ERR4613448.lite.1	ERX4542531	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087670	SAMEA7329144	simple	1118232	root metagenome	SAMEA7329144							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	34A661D821A31D2BE57526A2DE429723	C718F46A724DC6DC86F178D4DCC08294
ERR4613449	2021-09-24 18:03:08	2021-09-24 21:34:10	316908	155284920	316908	490	83		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613449/ERR4613449.lite.1	ERX4542532	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087671	SAMEA7329145	simple	1118232	root metagenome	SAMEA7329145							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	B4A540E5CAD3D8123AA7526E7225867E	69BB3F02E83617731B0B731FB832293D
ERR4613450	2021-09-24 18:03:08	2021-09-24 21:34:33	321083	157330670	321083	490	84		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613450/ERR4613450.lite.1	ERX4542533	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087672	SAMEA7329146	simple	1118232	root metagenome	SAMEA7329146							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	EBCF43F2EE1BA5B37485DFAA794B2C58	152E210606AF4B53A44F867C6971ACD7
ERR4613451	2021-09-24 18:03:08	2021-09-24 21:34:48	312282	153018180	312282	490	82		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613451/ERR4613451.lite.1	ERX4542534	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087673	SAMEA7329147	simple	1118232	root metagenome	SAMEA7329147							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	F5D6F55BDC718AFE448386629F6AE964	C095521F025B9EFB961B9C7EB3ACD138
ERR4613452	2021-09-24 18:03:08	2021-09-24 21:34:25	321354	157463460	321354	490	84		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613452/ERR4613452.lite.1	ERX4542535	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087674	SAMEA7329148	simple	1118232	root metagenome	SAMEA7329148							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	80EB8174454ED116C3532269D7DE1220	311691051DBDFC55ED9956F3012D62BF
ERR4613453	2021-09-24 18:03:08	2021-09-24 21:34:10	188034	92136660	188034	490	49		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613453/ERR4613453.lite.1	ERX4542536	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087675	SAMEA7329149	simple	1118232	root metagenome	SAMEA7329149							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	9EDA7AE1C52B9C62D7E6BE3DC236E292	698D35F09E173065FCC0E0A79947B104
ERR4613454	2021-09-24 18:03:08	2021-09-24 21:34:58	316415	155043350	316415	490	83		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613454/ERR4613454.lite.1	ERX4542537	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087676	SAMEA7329150	simple	1118232	root metagenome	SAMEA7329150							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	5B17EAD25785A341136D3507EFD371D9	54D3A8C46839C9350BFDAFF17B53EA39
ERR4613455	2021-09-24 18:03:08	2021-09-24 21:37:02	399606	195806940	399606	490	105		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613455/ERR4613455.lite.1	ERX4542538	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087677	SAMEA7329151	simple	1118232	root metagenome	SAMEA7329151							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	63BF995E858CA332FB5E3063965E0186	9D5E1AC01BDA4759FA53810A2E43AA2F
ERR4613456	2021-09-24 18:03:08	2021-09-24 21:37:49	324959	159229910	324959	490	84		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613456/ERR4613456.lite.1	ERX4542539	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087678	SAMEA7329152	simple	1118232	root metagenome	SAMEA7329152							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	0F97709D66765AF5B4EFDBD215787239	0E7D7FF6B11B167E1B5F0D78F8805D42
ERR4613457	2021-09-24 18:03:08	2021-09-24 21:35:14	387696	189971040	387696	490	103		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613457/ERR4613457.lite.1	ERX4542540	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087679	SAMEA7329153	simple	1118232	root metagenome	SAMEA7329153							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	433F36D5D5436EEADE956A6078C33E39	B7DF55865ACEEA1CEF5AD15674B94A6A
ERR4613458	2021-09-24 18:03:08	2021-09-24 21:36:43	331740	162552600	331740	490	86		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613458/ERR4613458.lite.1	ERX4542541	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087680	SAMEA7329154	simple	1118232	root metagenome	SAMEA7329154							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	D87386034698A999AA5CF3F7FD215647	63C0A42A4897CC47EFAAFECDB665031C
ERR4613459	2021-09-24 18:03:08	2021-09-24 21:37:24	353267	173100830	353267	490	92		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613459/ERR4613459.lite.1	ERX4542542	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087681	SAMEA7329155	simple	1118232	root metagenome	SAMEA7329155							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	4719EA93C6DF35D3A628D9200384A09B	448BCF15DB8F2CC0BA283EBBF7224D17
ERR4613460	2021-09-24 18:03:08	2021-09-24 21:33:48	276402	135436980	276402	490	73		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613460/ERR4613460.lite.1	ERX4542543	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087682	SAMEA7329156	simple	1118232	root metagenome	SAMEA7329156							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	92ACC1ACF6D1A73F8F693CE78237E48A	D647E6D6811AA44E67D1471C58B7CBC1
ERR4613461	2021-09-24 18:03:08	2021-09-24 21:34:47	300124	147060760	300124	490	79		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613461/ERR4613461.lite.1	ERX4542544	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087683	SAMEA7329157	simple	1118232	root metagenome	SAMEA7329157							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	746C48A86B23BE2D4D58F67E0ED37072	A47672BBE9BA6CF02025EBECA3F27F11
ERR4613462	2021-09-24 18:03:08	2021-09-24 21:34:04	332219	162787310	332219	490	87		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613462/ERR4613462.lite.1	ERX4542545	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087684	SAMEA7329158	simple	1118232	root metagenome	SAMEA7329158							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	B356F6DF8601E7FBB7D1929292169D3A	079232C9F0692FB482BEC900B2852070
ERR4613463	2021-09-24 18:03:08	2021-09-24 21:34:59	267760	131202400	267760	490	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613463/ERR4613463.lite.1	ERX4542546	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087685	SAMEA7329159	simple	1118232	root metagenome	SAMEA7329159							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	A9D665F0AF595900EE93EEE08010ADDF	9368ECFBD0AB68094D1445DC19BBD573
ERR4613464	2021-09-24 18:03:08	2021-09-24 21:37:51	343075	168106750	343075	490	89		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613464/ERR4613464.lite.1	ERX4542547	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087686	SAMEA7329160	simple	1118232	root metagenome	SAMEA7329160							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	5CC0FE6AB34732D399C662680FDD5C7F	57AF9C62514A7208FD038820350FEE54
ERR4613465	2021-09-24 18:03:08	2021-09-24 21:34:01	334346	163829540	334346	490	87		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613465/ERR4613465.lite.1	ERX4542548	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087687	SAMEA7329161	simple	1118232	root metagenome	SAMEA7329161							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	76917AF86299020101E8781E29265FED	F135B431E797D621D6EDE2BD551EA098
ERR4613466	2021-09-24 18:03:08	2021-09-24 21:33:49	152530	74739700	152530	490	40		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613466/ERR4613466.lite.1	ERX4542549	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087688	SAMEA7329162	simple	410658	soil metagenome	SAMEA7329162							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	2BDDC4B52ED220DBF32EECF5A8A3D449	6B4891FBF1291DA2F9E9C9136FFB618E
ERR4613467	2021-09-24 18:03:08	2021-09-24 21:35:34	281321	137847290	281321	490	73		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613467/ERR4613467.lite.1	ERX4542550	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087689	SAMEA7329163	simple	1118232	root metagenome	SAMEA7329163							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	95D40BAB6692C0A7FC973FE42FC7B249	83E4251D5D09FD9A636A7B8BF06FC8AF
